"MARKETID","MARKETNAME","MARKETTYPE","ROADADDRESS","JIBUNADDRESS","OPENINGPERIOD","LATITUDE","LONGITUDE","PUBLICTOILET","PARKINGAVAILABILITY"
285,"대구 신매시장","상설장","대구광역시 수성구 신매로16길 24-4 신매동","대구광역시 수성구 신매동576-2","매일",35.83727992,128.7097215,"Y","N"
286,"대구 전자관","상설장","대구광역시 북구 유통단지로 45 전자관","대구광역시 북구 산격동 1621","매일",35.90720316,128.6070187,"Y","Y"
287,"대구능금시장","상설장","대구광역시 북구 칠성남로 197-15","대구광역시 북구 칠성동1가 234-9","매일",35.87714991,128.6019681,"Y","Y"
288,"대구약령시장","상설장","대구광역시 중구 남성로 52-2","x","매일",35.8671439,128.5923518,"Y","N"
289,"대구예전우시장","상설장","대구광역시 달서구 야외음악당로47길 111","대구광역시 달서구 두류동 136-6","매일",35.85853624,128.5620318,"Y","N"
290,"대구종합유통단지섬유제품관","상설장","대구광역시 북구 유통단지로 60","대구광역시 북구 산격동 1667","매일",35.90627923,128.6096611,"Y","Y"
291,"대구청과시장","상설장","대구광역시 북구 칠성시장로 34","대구광역시 북구 칠성동1가 276-102","매일",35.87702959,128.6039134,"Y","Y"
292,"대덕읍전통시장","5일장","전라남도 장흥군 대덕읍 거정2길 10","전라남도 장흥군 대덕읍 신월리 111","5일+10일",34.4994381,126.8871266,"Y","Y"
293,"대동그린코아상가","상설장","경상남도 창원시 창원천로 292","경상남도 창원시 반지동 23","매일",35.24497351,128.6698901,"Y","Y"
294,"대동시장","상설장","대구광역시 달서구 상원로 22-24","대구광역시 달서구 상인2동 1472-1","매일",35.81167078,128.5377864,"Y","Y"
295,"대동씨코아상가시장","상설장","경상남도 창원시 마산합포구 월영동로8","경상남도 창원시 마산합포구 해운동 37-4","매일",35.1797591,128.5624756,"Y","Y"
296,"대동중앙시장","상설장","경상남도 창원시 의창구 반계로 93","경상남도 창원시 의창구 팔용동124-4","매일",35.25360735,128.6158353,"Y","Y"
297,"대동훼미리코아상가","상설장","경상남도 창원시 성산구 대정로 138","경상남도 창원시 성산구 대방동 358","매일",35.21174899,128.7076298,"Y","Y"
298,"대림골목시장","상설장","서울특별시 은평구 응암로 12길 8","서울특별시 은평구 응암동 602-1","매일",37.58791373,126.9175082,"Y","N"
299,"대림상가","상설장","서울특별시 중구 을지로 157","서울특별시 중구 산림동 207-2","매일",37.5671459,126.9954512,"Y","Y"
300,"대림시장","5일장","서울특별시 은평구 응암로4길 22","서울특별시 은평구 응암동 754-1","5일+10일",37.58679729,126.9177421,"Y","Y"
301,"대림중앙시장","상설장","서울특별시 영등포구 디지털로 372번지","서울특별시 영등포구 대림동 1028-4","매일",37.49038353,126.9012678,"Y","N"
302,"대명시장","상설장","대구광역시 남구 명덕로 60","대구광역시 남구 대명동 1395-56","매일",35.85840896,128.5771651,"Y","Y"
303,"대명시장 대명신시장","상설장","x","대구광역시 남구 봉덕동 2282-2","매일",35.8584952,128.5775141,"Y","Y"
304,"대명여울빛거리시장","상설장","서울특별시 금천구 시흥대로 212 시흥동","서울특별시 금천구 시흥동 889-13","매일",37.45277308,126.9016494,"Y","Y"
305,"대명중앙시장","상설장","대구광역시 남구 대명로20길 56","대구광역시 남구 대명6동 1040-4","매일",35.83680695,128.5677075,"Y","Y"
306,"대방덕산1차상가","상설장","경상남도 창원시 성산구 대정로 131","경상남도 창원시 성산구 대방동 356","매일",35.21361897,128.7068915,"Y","Y"
307,"대산 전통시장","5일장","전라북도 고창군 대산면 공음대산로 935","전라북도 고창군 대산면 매산리 200-13","2일+7일",35.34010712,126.5989791,"Y","Y"
308,"대산공설시장","상설장+5일장","경상남도 함안군 대산면 대산중앙로 219","경상남도 함안군 대산면 구혜리221-3","매일+6일",35.35283686,128.428129,"Y","Y"
309,"대산전통시장","5일장","전라북도 고창군 대산면 공음대산로 935","전라북도 고창군 대산면 매산리 200-13","2일,+7일",35.34010874,126.5989796,"Y","Y"
310,"대산종합시장","상설장","충청남도 서산시 대산읍 충의로 1942","충청남도 서산시 대산읍 대산리 119","매일",36.93800454,126.4339429,"Y","Y"
311,"대소시장","5일장","충청북도 음성군 대소면 오산로 36","충청북도 음성군 대소면 오산리 186-6","3일+8일",36.9665446,127.4850192,"Y","Y"
312,"대송농수산물시장","상설장","울산광역시 동구 대송1길 49 화정동","울산광역시 동구 화정동 167-15","매일",35.4994779,129.4212282,"Y","Y"
313,"대송농수산물시장","상설장","울산광역시 동구 대송8길 6(화정동)","울산광역시 동구 화정동 171-4","매일",35.49920742,129.420604,"Y","Y"
314,"대신시장","상설장","서울특별시 영등포구 도신로 60길 7","서울특별시 영등포구 신길동 116-15","매일",37.51107124,126.9175858,"Y","N"
315,"대신시장","상설장","부산광역시 서구 대영로 78 동대신동1가","부산광역시 서구 동대신동1가 113-1","매일",35.1103293,129.0197017,"Y","N"
316,"대야전통시장","상설장+5일장","전라북도 군산시 대야면 대야시장로 7-1","전라북도 군산시 대야면 산월리 401-1","매일+6일",35.9448551,126.8160847,"Y","Y"
317,"대연시장","상설장","부산광역시 남구 못골로 56","부산광역시 남구 대연5동 1760-1","매일",35.13567985,129.0884212,"Y","Y"
318,"대원종합시장","상설장","서울특별시 강서구 화곡로21길 78","서울특별시 강서구 화곡3동 1023","매일",37.54448674,126.8364753,"Y","Y"
319,"대인시장","상설장","광주광역시 동구 제봉로194번길 10","광주광역시 동구 대인동 309-3","매일",35.15407802,126.917243,"Y","Y"
320,"대전문창전통시장","상설장","대전광역시 중구 보문로 20번길 22","대전광역시 중구 문창동 116-8","매일",36.31551061,127.4381799,"Y","Y"
321,"대전상가시장","상설장","대전광역시 동구 충무로 185","대전광역시 동구 인동 52-1","매일",36.32178813,127.4366521,"Y","N"
322,"대전중리전통시장","상설장","대전광역시 대덕구 중리북로31번길 26","대전광역시 대덕구 중리동 372-6","매일",36.36558954,127.4263885,"Y","Y"
323,"대정오일장","상설장+5일장","제주특별자치도 서귀포시 대정읍 신영로36번길 65","제주특별자치도 서귀포시 대정읍 하모리 1089-15","매일+6일",33.22060697,126.2482128,"Y","Y"
324,"대조시장","상설장","서울특별시 은평구 불광로 13","서울특별시 은평구 대조동 12-3","매일",37.60986578,126.9277375,"Y","Y"
325,"대천항종합수산물시장","상설장","충청남도 보령시 대천항로 370","충청남도 보령시 신흑동 2240-7","매일",36.32660911,126.5061075,"Y","Y"
326,"대평리시장","상설장","대구광역시 서구 문화로49길 25","대구광역시 서구 평리동676-7","매일",35.87801117,128.5589346,"Y","Y"
327,"대해불빛시장","상설장","경상북도 포항시 남구 중앙로67번길 7","경상북도 포항시 남구 해도동 79-1","매일",36.01879903,129.3685606,"Y","Y"
328,"덕계종합상설시장","상설장","경상남도 양산시 덕계2길 7","경상남도 양산시 덕계동 754-1","매일",35.36975076,129.147156,"Y","Y"
329,"덕산그린피아","상설장","경상남도 창원시 성산구 용지로 64","경상남도 창원시 성산구 중앙동 98-6","매일",35.22168087,128.6760246,"Y","Y"
330,"덕산면전통시장","5일장","충청북도 제천시 덕산면 약초로 3길 24","충청북도 제천시 덕산면 도전리 431-2","4일+9일",36.90858452,128.1679799,"Y","Y"
331,"덕산시장","5일장","경상남도 산청군 시천면 남명로 188-5 덕산시장","경상남도 산청군 시천면 사리 931-3","4일+9일",35.27703295,127.8377441,"Y","Y"
332,"덕산시장","5일장","충청남도 예산군 덕산면 읍내서길 2-1","충청남도 예산군 덕산면 읍내리 356-4","4일+9일",36.7049773,126.6681573,"Y","Y"
333,"덕신1차시장","5일장","x","울산광역시 울주군 온산읍 덕신리 1280-21 덕신종합상설시장","5일+10일",35.43524439,129.3093518,"Y","N"
334,"덕신1차시장","상설장","울산광역시 울주군 온산읍 온덕1길 25","울산광역시 울주군 온산읍 덕신리1280-21","매일+5일",35.43524242,129.309349,"N","Y"
335,"덕신2차시장","5일장","울산광역시 울주군 온산읍 신온7길 69","울산광역시 울주군 덕신리429","5일+10일",35.42934852,129.3100225,"Y","Y"
336,"덕신2차시장","상설장","울산광역시 울주군 온산읍 신온7길 69","울산광역시 울주군 온산읍 덕신리 429","매일+5일",35.42934943,129.3100244,"Y","Y"
337,"덕양시장","상설장","전라남도 여수시 소라면 하세동길 12-2","전라남도 여수시 소라면 덕양리 1270-1","매일",34.79796244,127.6320109,"Y","Y"
338,"덕양시장","상설장","전라남도 여수시 소라면 하세동길 15","전라남도 여수시 소라면 덕양리 1268-7","매일",34.79852953,127.6321283,"Y","Y"
339,"덕이동패션1번지","상설장","경기도 고양시 일산서구 덕이동 탄중로101번길 13","경기도 고양시 일산서구 덕이동 384-1","매일",37.69302055,126.755787,"Y","Y"
340,"덕천시장","상설장","x","부산광역시 북구 덕천동 411-5","매일",35.21121581,129.0134028,"Y","Y"
341,"덕풍전통시장","5일장","경기도 하남시 수리북로 22","경기도 하남시 덕풍동 328-12","4일+9일",37.54153872,127.202919,"Y","Y"
342,"덕하공설시장","5일장","울산광역시 울주군 청량읍 덕하장터길 9 덕하시장","울산광역시 울주군 청량읍 상남리 578 덕하시장","2일+7일",35.49170116,129.3059223,"Y","Y"
343,"덕하시장","상설장+5일장","x","울산광역시 울주군 청량읍 상남리 578","매일+5일",35.49144017,129.3059962,"Y","Y"
344,"도계전두시장","상설장","강원특별자치도 삼척시 도계읍 전두시장길 6-1","강원특별자치도 삼척시 도계읍 전두리 81-20","매일",37.22913387,129.0428102,"Y","Y"
345,"도계중앙시장","상설장","강원특별자치도 삼척시 도계읍 도계로4길 20","강원특별자치도 삼척시 도계읍 도계리 390-1","매일",37.23515044,129.0451079,"Y","Y"
346,"도깨비시장","상설장","전라남도 여수시 학동서5길 18","전라남도 여수시 학동 58-7","매일",34.7633188,127.656583,"Y","N"
347,"도마큰시장","상설장","대전광역시 서구 도마4길 71","대전광역시 서구 도마동 132-13","매일",36.31580602,127.3813666,"Y","Y"
348,"도원시장","상설장","대구광역시 달서구 도원동길 8","대구광역시 달서구 도원동 1437-1","매일",35.8075801,128.5367189,"Y","Y"
349,"도일시장","5일장","경기도 시흥시 도일로 100의 4","경기도 시흥시 거모동 1669-22","3일+8일",37.339515,126.7840757,"Y","N"
350,"도평시장","5일장","경상북도 청송군 현동면 도평2길 21","경상북도 청송군 현동면 도평리 839-103","5일+10일",36.2901095,129.0170801,"Y","Y"
351,"도화전통시장","5일장","전라남도 고흥군 도화면 동신길 16-6","전라남도 고흥군 도화면 당오리 568-1","3일+8일",34.50979227,127.3218805,"Y","Y"
352,"도화전통시장","5일장","전라남도 고흥군 도화면 동신길 16-8","전라남도 고흥군 도화면 당오리 568-1","3,8",34.5099332303,127.3221311972,"Y","Y"
353,"돈암시장","상설장","서울특별시 성북구 동소문로 18길 12-3","서울특별시 성북구 동소문동5가 59-1","매일",37.5916663,127.0157124,"Y","N"
354,"돌고래시장","상설장","경기도 성남시 분당구 내정로174번길 42 파크타운서안아파트","경기도 성남시 분당구 수내동 53","매일",37.37153075,127.1221683,"Y","Y"
355,"돌곶이시장(구석관황금시장)","상설장","서울특별시 성북구 한천로 73길 33","서울특별시 성북구 석관동 279-16","매일",37.60950239,127.0616578,"Y","N"
356,"동강전통시장","5일장","전라남도 고흥군 동강면 원유둔4길 14","전라남도 고흥군 동강면 유둔리 7","1,6",34.7805684749,127.334821,"Y","Y"
357,"동강전통시장","상설장+5일장","전라남도 고흥군 원유둔4길 13-1","전라남도 고흥군 동강면 유둔리 7-2","매일+6일",34.78056847,127.3348419,"Y","Y"
358,"동계시장","5일장","전라북도 순창군 동계면 동계로 22","전라북도 순창군 동계면 현포리 623","2일+7일",35.43954157,127.2398056,"Y","Y"
359,"동곡공설시장","상설장+5일장","경상북도 청도군 금천면 금천로 41-2","경상북도 청도군 금천면 동곡리 776","매일+6일",35.69206183,128.8910766,"Y","Y"
360,"동구시장","상설장","대구광역시 동구 효목로 8동 구시장 A동","대구광역시 동구 효목동 533","매일",35.87405461,128.6395728,"Y","N"
361,"동남상가","상설장","서울특별시 영등포구 영등포로 37길4","서울특별시 영등포구 영등포동5가 24 동남상가아파트","매일",37.52059746,126.9056598,"Y","N"
362,"동대구 신시장","상설장","대구광역시 북구 대현로 100","대구광역시 북구 대현동 270-8","매일",35.88219144,128.6097908,"Y","Y"
363,"동대구시장","상설장","대구광역시 북구 대현로20길 30","대구광역시 북구 대현동 390","매일",35.88107854,128.6090909,"Y","Y"
364,"동대구역전시장","상설장","대구광역시 동구 동부로 16길 18","대구광역시 동구 신천동 278","매일",35.87430058,128.6205677,"Y","N"
365,"동대문 종합시장 D상가","상설장","서울특별시 종로구 종로266종합시장디동","서울특별시 종로구 종로6가 262-1 동대문종합시장디동","매일",37.57070649,127.0073287,"Y","N"
366,"동대문종합시장","상설장","서울특별시 종로구 종로 266 동대문종합시장","서울특별시 종로구 종로6가 289-3 동대","매일",37.57070649,127.0073287,"Y","Y"
